fixture_id	pair	interval	left	right	positive_width	eligible	s_i	a_i	d_i	b_i	q_i	bounds_64_63_127_126_253	frozen_trace_equal	status
S12-linear-linear-rgb	linear/linear-rgb	14	0.45054945349693298	0.49450549483299255	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	15	0.49450549483299255	0.50549453496932983	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	16	0.50549453496932983	0.53846156597137451	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	17	0.53846156597137451	0.59340661764144897	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	18	0.59340661764144897	0.61538463830947876	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	19	0.61538463830947876	0.65934067964553833	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	20	0.65934067964553833	0.67032968997955322	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	21	0.67032968997955322	0.7032967209815979	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	22	0.7032967209815979	0.75824177265167236	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	23	0.75824177265167236	0.78021979331970215	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	24	0.78021979331970215	0.82417583465576172	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	25	0.82417583465576172	0.83516484498977661	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	26	0.83516484498977661	0.86813187599182129	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	27	0.86813187599182129	0.92307692766189575	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	28	0.92307692766189575	0.94505494832992554	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	29	0.94505494832992554	0.98901098966598511	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	30	0.98901098966598511	1	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	0	0	0.010989011265337467	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	1	0.010989011265337467	0.043956045061349869	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	2	0.043956045061349869	0.09890110045671463	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	3	0.09890110045671463	0.12087912112474442	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	4	0.12087912112474442	0.16483516991138458	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	5	0.16483516991138458	0.17582418024539948	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	6	0.17582418024539948	0.20879121124744415	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	7	0.20879121124744415	0.26373627781867981	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	8	0.26373627781867981	0.28571429848670959	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	9	0.28571429848670959	0.32967033982276917	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	10	0.32967033982276917	0.34065935015678406	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	11	0.34065935015678406	0.37362638115882874	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	12	0.37362638115882874	0.4285714328289032	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	13	0.4285714328289032	0.45054945349693298	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	14	0.45054945349693298	0.49450549483299255	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	15	0.49450549483299255	0.50549453496932983	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	16	0.50549453496932983	0.53846156597137451	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	17	0.53846156597137451	0.59340661764144897	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	18	0.59340661764144897	0.61538463830947876	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	19	0.61538463830947876	0.65934067964553833	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	20	0.65934067964553833	0.67032968997955322	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	21	0.67032968997955322	0.7032967209815979	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	22	0.7032967209815979	0.75824177265167236	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	23	0.75824177265167236	0.78021979331970215	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	24	0.78021979331970215	0.82417583465576172	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	25	0.82417583465576172	0.83516484498977661	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	26	0.83516484498977661	0.86813187599182129	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	27	0.86813187599182129	0.92307692766189575	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	28	0.92307692766189575	0.94505494832992554	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	29	0.94505494832992554	0.98901098966598511	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-radial-linear-rgb	radial/linear-rgb	30	0.98901098966598511	1	true	true	2	1	3	2	5	Preserved	true	Preserved
S13-linear-oklab	linear/oklab	0	0	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S13-linear-oklab	linear/oklab	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S13-linear-oklab	linear/oklab	2	0.5	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S13-radial-oklab	radial/oklab	0	0	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S13-radial-oklab	radial/oklab	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S13-radial-oklab	radial/oklab	2	0.5	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S13-linear-linear-rgb	linear/linear-rgb	0	0	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S13-linear-linear-rgb	linear/linear-rgb	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S13-linear-linear-rgb	linear/linear-rgb	2	0.5	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S13-radial-linear-rgb	radial/linear-rgb	0	0	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S13-radial-linear-rgb	radial/linear-rgb	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S13-radial-linear-rgb	radial/linear-rgb	2	0.5	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-oklab	linear/oklab	0	0	0.3333333432674408	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-oklab	linear/oklab	1	0.3333333432674408	0.3333333432674408	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-oklab	linear/oklab	2	0.3333333432674408	0.66666668653488159	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-oklab	linear/oklab	3	0.66666668653488159	0.66666668653488159	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-oklab	linear/oklab	4	0.66666668653488159	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-oklab	radial/oklab	0	0	0.3333333432674408	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-oklab	radial/oklab	1	0.3333333432674408	0.3333333432674408	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-oklab	radial/oklab	2	0.3333333432674408	0.66666668653488159	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-oklab	radial/oklab	3	0.66666668653488159	0.66666668653488159	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-oklab	radial/oklab	4	0.66666668653488159	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-linear-rgb	linear/linear-rgb	0	0	0.3333333432674408	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-linear-rgb	linear/linear-rgb	1	0.3333333432674408	0.3333333432674408	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-linear-rgb	linear/linear-rgb	2	0.3333333432674408	0.66666668653488159	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-linear-rgb	linear/linear-rgb	3	0.66666668653488159	0.66666668653488159	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-linear-linear-rgb	linear/linear-rgb	4	0.66666668653488159	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-linear-rgb	radial/linear-rgb	0	0	0.3333333432674408	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-linear-rgb	radial/linear-rgb	1	0.3333333432674408	0.3333333432674408	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-linear-rgb	radial/linear-rgb	2	0.3333333432674408	0.66666668653488159	true	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-linear-rgb	radial/linear-rgb	3	0.66666668653488159	0.66666668653488159	false	false	0	0	0	0	0	Preserved	true	Preserved
S14-radial-linear-rgb	radial/linear-rgb	4	0.66666668653488159	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	0	0	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	1	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	2	0.125	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	3	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	4	0.25	0.375	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	5	0.375	0.375	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	6	0.375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	7	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	8	0.5	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	9	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	10	0.625	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	11	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	12	0.75	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	13	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-oklab	linear/oklab	14	0.875	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	0	0	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	1	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	2	0.125	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	3	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	4	0.25	0.375	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	5	0.375	0.375	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	6	0.375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	7	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	8	0.5	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	9	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	10	0.625	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	11	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	12	0.75	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	13	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-oklab	radial/oklab	14	0.875	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	0	0	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	1	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	2	0.125	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	3	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	4	0.25	0.375	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	5	0.375	0.375	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	6	0.375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	7	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	8	0.5	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	9	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	10	0.625	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	11	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	12	0.75	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	13	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-linear-linear-rgb	linear/linear-rgb	14	0.875	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	0	0	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	1	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	2	0.125	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	3	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	4	0.25	0.375	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	5	0.375	0.375	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	6	0.375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	7	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	8	0.5	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	9	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	10	0.625	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	11	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	12	0.75	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	13	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S15-radial-linear-rgb	radial/linear-rgb	14	0.875	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S16-linear-oklab	linear/oklab	0	0	0.1666666716337204	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-linear-oklab	linear/oklab	1	0.1666666716337204	0.3333333432674408	true	true	64	16	33	32	65	Preserved	true	Preserved
S16-linear-oklab	linear/oklab	2	0.3333333432674408	0.5	true	true	64	26	53	52	105	Preserved	true	Preserved
S16-linear-oklab	linear/oklab	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S16-linear-oklab	linear/oklab	4	0.5	0.66666668653488159	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-linear-oklab	linear/oklab	5	0.66666668653488159	0.83333337306976318	true	true	64	16	33	32	65	Preserved	true	Preserved
S16-linear-oklab	linear/oklab	6	0.83333337306976318	1	true	true	64	26	53	52	105	Preserved	true	Preserved
S16-radial-oklab	radial/oklab	0	0	0.1666666716337204	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-radial-oklab	radial/oklab	1	0.1666666716337204	0.3333333432674408	true	true	64	16	33	32	65	Preserved	true	Preserved
S16-radial-oklab	radial/oklab	2	0.3333333432674408	0.5	true	true	64	26	53	52	105	Preserved	true	Preserved
S16-radial-oklab	radial/oklab	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S16-radial-oklab	radial/oklab	4	0.5	0.66666668653488159	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-radial-oklab	radial/oklab	5	0.66666668653488159	0.83333337306976318	true	true	64	16	33	32	65	Preserved	true	Preserved
S16-radial-oklab	radial/oklab	6	0.83333337306976318	1	true	true	64	26	53	52	105	Preserved	true	Preserved
S16-linear-linear-rgb	linear/linear-rgb	0	0	0.1666666716337204	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-linear-linear-rgb	linear/linear-rgb	1	0.1666666716337204	0.3333333432674408	true	true	64	19	39	38	77	Preserved	true	Preserved
S16-linear-linear-rgb	linear/linear-rgb	2	0.3333333432674408	0.5	true	true	64	30	61	60	121	Preserved	true	Preserved
S16-linear-linear-rgb	linear/linear-rgb	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S16-linear-linear-rgb	linear/linear-rgb	4	0.5	0.66666668653488159	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-linear-linear-rgb	linear/linear-rgb	5	0.66666668653488159	0.83333337306976318	true	true	64	19	39	38	77	Preserved	true	Preserved
S16-linear-linear-rgb	linear/linear-rgb	6	0.83333337306976318	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S16-radial-linear-rgb	radial/linear-rgb	0	0	0.1666666716337204	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-radial-linear-rgb	radial/linear-rgb	1	0.1666666716337204	0.3333333432674408	true	true	64	19	39	38	77	Preserved	true	Preserved
S16-radial-linear-rgb	radial/linear-rgb	2	0.3333333432674408	0.5	true	true	64	30	61	60	121	Preserved	true	Preserved
S16-radial-linear-rgb	radial/linear-rgb	3	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S16-radial-linear-rgb	radial/linear-rgb	4	0.5	0.66666668653488159	true	true	64	24	49	48	97	Preserved	true	Preserved
S16-radial-linear-rgb	radial/linear-rgb	5	0.66666668653488159	0.83333337306976318	true	true	64	19	39	38	77	Preserved	true	Preserved
S16-radial-linear-rgb	radial/linear-rgb	6	0.83333337306976318	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S17-linear-oklab	linear/oklab	0	0	0.0555555559694767	true	true	4	3	7	6	13	Preserved	true	Preserved
S17-linear-oklab	linear/oklab	1	0.0555555559694767	0.2222222238779068	true	true	32	10	21	20	41	Preserved	true	Preserved
S17-linear-oklab	linear/oklab	2	0.2222222238779068	0.5	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-linear-oklab	linear/oklab	3	0.5	0.77777779102325439	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-linear-oklab	linear/oklab	4	0.77777779102325439	0.94444441795349121	true	true	32	10	21	20	41	Preserved	true	Preserved
S17-linear-oklab	linear/oklab	5	0.94444441795349121	1	true	true	4	3	7	6	13	Preserved	true	Preserved
S17-radial-oklab	radial/oklab	0	0	0.0555555559694767	true	true	4	3	7	6	13	Preserved	true	Preserved
S17-radial-oklab	radial/oklab	1	0.0555555559694767	0.2222222238779068	true	true	32	10	21	20	41	Preserved	true	Preserved
S17-radial-oklab	radial/oklab	2	0.2222222238779068	0.5	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-radial-oklab	radial/oklab	3	0.5	0.77777779102325439	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-radial-oklab	radial/oklab	4	0.77777779102325439	0.94444441795349121	true	true	32	10	21	20	41	Preserved	true	Preserved
S17-radial-oklab	radial/oklab	5	0.94444441795349121	1	true	true	4	3	7	6	13	Preserved	true	Preserved
S17-linear-linear-rgb	linear/linear-rgb	0	0	0.0555555559694767	true	true	16	6	13	12	25	Preserved	true	Preserved
S17-linear-linear-rgb	linear/linear-rgb	1	0.0555555559694767	0.2222222238779068	true	true	64	13	27	26	53	Preserved	true	Preserved
S17-linear-linear-rgb	linear/linear-rgb	2	0.2222222238779068	0.5	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-linear-linear-rgb	linear/linear-rgb	3	0.5	0.77777779102325439	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-linear-linear-rgb	linear/linear-rgb	4	0.77777779102325439	0.94444441795349121	true	true	64	13	27	26	53	Preserved	true	Preserved
S17-linear-linear-rgb	linear/linear-rgb	5	0.94444441795349121	1	true	true	16	6	13	12	25	Preserved	true	Preserved
S17-radial-linear-rgb	radial/linear-rgb	0	0	0.0555555559694767	true	true	16	6	13	12	25	Preserved	true	Preserved
S17-radial-linear-rgb	radial/linear-rgb	1	0.0555555559694767	0.2222222238779068	true	true	64	13	27	26	53	Preserved	true	Preserved
S17-radial-linear-rgb	radial/linear-rgb	2	0.2222222238779068	0.5	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-radial-linear-rgb	radial/linear-rgb	3	0.5	0.77777779102325439	true	true	2	1	3	2	5	Preserved	true	Preserved
S17-radial-linear-rgb	radial/linear-rgb	4	0.77777779102325439	0.94444441795349121	true	true	64	13	27	26	53	Preserved	true	Preserved
S17-radial-linear-rgb	radial/linear-rgb	5	0.94444441795349121	1	true	true	16	6	13	12	25	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	0	0	0.0625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	1	0.0625	0.0625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	2	0.0625	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	3	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	4	0.125	0.1875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	5	0.1875	0.1875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	6	0.1875	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	7	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	8	0.25	0.3125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	9	0.3125	0.3125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	10	0.3125	0.375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	11	0.375	0.375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	12	0.375	0.4375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	13	0.4375	0.4375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	14	0.4375	0.5	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	15	0.5	0.5625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	16	0.5625	0.5625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	17	0.5625	0.625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	18	0.625	0.625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	19	0.625	0.6875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	20	0.6875	0.6875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	21	0.6875	0.75	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	22	0.75	0.75	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	23	0.75	0.8125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	24	0.8125	0.8125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	25	0.8125	0.875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	26	0.875	0.875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	27	0.875	0.9375	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	28	0.9375	0.9375	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-linear-oklab	linear/oklab	29	0.9375	1	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	0	0	0.0625	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	1	0.0625	0.0625	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	2	0.0625	0.125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	3	0.125	0.125	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	4	0.125	0.1875	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	5	0.1875	0.1875	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	6	0.1875	0.25	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	7	0.25	0.25	false	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	8	0.25	0.3125	true	false	0	0	0	0	0	Preserved	true	Preserved
S18-radial-oklab	radial/oklab	9	0.3125	0.3125	false	false	0	0	0	0	0	Preserved	true	Preserved
