path	sha256	access	attestation
/tmp/p1268/oracle_v3/binaries/direct/S04-radial-linear-rgb.svg	084095657faa6a71a3fde81a8387d8195183b79ab32e5d652323d2daabb6cc35	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S04-radial-oklab.svg	3740634d5fc525941ad00b659bbadf6d7abd79f7d4b5814e5704899755f57ce9	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S05-linear-linear-rgb.svg	ad771a7d1b3276c9c26ded25c2f50de61db5da9292a0b87a71b8a753dd0354c4	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S05-linear-oklab.svg	5ef1ea11756aa3fb5e63bfe507127e683c50a5dfe399929f4dec5de419b18810	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S05-radial-linear-rgb.svg	696b7c3a17289f6cfef4be23494bbef4f9fa4a66579d0cdfd5a916142c3891c6	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S05-radial-oklab.svg	369a5fce62838e9f80ed56768e4002aad22684e73050b6bf2bd9526c39e15b4f	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S06-linear-linear-rgb.svg	04a455f8b7f2e4148aac78310537d17ab1ad60c25113077703e3b17eda7cce40	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S06-linear-oklab.svg	f84e51801df7e2f07180e74799adce551ed5818b07095e02a87b2dcb50fa4e8d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S06-radial-linear-rgb.svg	6aeed636b40c191646fdb16c85d9079f7cd852654bef94fac6da03aaa594f7c0	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S06-radial-oklab.svg	8c264b28c15290466159255930211a8daea9f73f81beb3796205202aad9c6023	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S07-linear-linear-rgb.svg	1366c60367cfb9d60b08e1b8eb091f8a62b0542612d1333177e467f0de74e302	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S07-linear-oklab.svg	94aa684c0cc6fbd3471fa86ed7897c7635ecb0a43744db6b1ec0a03e2bd65e4f	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S07-radial-linear-rgb.svg	d1f793c4799010051e2c70433a862e3abb6520245096bfd28322f682b94687a2	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S07-radial-oklab.svg	8d39b670f16cee2ddb2f14e207e517237e90c4dda2be0bee0df5aa8303dc1e1e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S08-linear-linear-rgb.svg	a1ac774a503b611e760c45943de6351fd3548511179b58ac31484e7713f72bfd	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S08-linear-oklab.svg	d93b66b5a117bf40e4e2a172c811e0eda65de4c0ce6afbb0fe6768d3eb0225d1	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S08-radial-linear-rgb.svg	3896f2bebf4557a543e403c789bec314d71669a20a918f2996c0e34eb6b39269	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S08-radial-oklab.svg	15678b83ee3c9c27cf8613c7661de11be609d9701471394b00a9819df305cfaa	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S09-linear-linear-rgb.svg	c566f71deafa6d1a167e4db107c55ac4a0ab275950e4dc35d17be478bb664602	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S09-linear-oklab.svg	e82a956d85fe484bcb0b9ff14f2e97cd5d33f5f9a901f6d52220eb9b6b17b204	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S09-radial-linear-rgb.svg	6136496e7fa3f84b4e64d692175de4a38cecf97287d5c982aba365598ed72fc4	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S09-radial-oklab.svg	b359ab50d43b4c9a3c40e4018b6d8c63e66046f70b52b10a1b998d9157179eeb	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S10-linear-linear-rgb.svg	6b1b91778aa74170720723dcf7ab7bc4534bd24279b53c7da3d855180bbfc526	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S10-linear-oklab.svg	49bba0f88433a79e4e97c24c1718fbd4d981d9755e0f9ab43cba05a895a4c979	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S10-radial-linear-rgb.svg	6390bdbf5e5ee256c83b80aa71ca05b3cf62438214c279612bcf63c0159d219f	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S10-radial-oklab.svg	882bb38e9b752b2f04fbc0a9fc790fe66784d5dd1f732c0f3997e1a253317276	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S11-linear-linear-rgb.svg	0320fdec53ea02a16e1bab7b380fab622e574c6feaf4ad1d3c0d2aad2801b55d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S11-linear-oklab.svg	c36c62e6a754accb822b5920542e4cdc07cdb19993cdd968b573c7894198411e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S11-radial-linear-rgb.svg	d3db1214f144f444531647cdee99a19031121851c1269b14d97a2c75757af2a6	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S11-radial-oklab.svg	06920f962187219e745c8837978172354abaaa5cf433cb39b66ff6f6e2d9fcad	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S12-linear-linear-rgb.svg	6a956f9561e4a98923333bdfef0bb346d1a0143307d4b36c3a93f71f41ffabf7	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S12-linear-oklab.svg	8991e3eee8c452a2a20e1abc6e5a746244c09bebb898ae81e5a186b211431e36	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S12-radial-linear-rgb.svg	6147dc94e88ed66e034b009b1a6a31160d5e92d946cae4645c03c3d9400fbbf4	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S12-radial-oklab.svg	941087fd2ebff6f5fe820dfaa3ecc0cd0302ba66e8126cfc0e3083af1afed9b5	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S13-linear-linear-rgb.svg	221684168a4e3fab998e9dd35a45f18475557900992f09023d4068286536e21a	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S13-linear-oklab.svg	d056a585537c5518d1068b75bf528a63814f7f9cb17db7ac9c47d9804c9a3b45	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S13-radial-linear-rgb.svg	d43814928b7269d3c3294b59376ed9d6bebcb17bfad2115c093cca89ea2d68c9	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S13-radial-oklab.svg	ad45ee349ec49df520fbe907966683c173b1d40f80193186ae0a0272926f5f53	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S14-linear-linear-rgb.svg	96691bb095f77eaaa786e1d3ead4404791536d8c79cd59cbbc57819d91fe0b63	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S14-linear-oklab.svg	d24163d425b5c90ee9d76338e5d7a0b7b9d1c277699dfa916ff5c0bf3210394d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S14-radial-linear-rgb.svg	69a5ea7f60e1a05675d7a09b626517078859aa962e84e8697e9f55c7cd776b16	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S14-radial-oklab.svg	35d0adb30ca8d7c9cd6c6e2e7201a8afe4d978c29fa3dc71ac21ff691e8bd95c	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S15-linear-linear-rgb.svg	3d372c6d6039b89d277117736d04e57b7d69d86824b405b3b75b1590b312c9ad	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S15-linear-oklab.svg	af50a6336f29632de43b7978c8fbc0e9db4636097d0b37cb5c9a9eac5b81ed53	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S15-radial-linear-rgb.svg	2787fe042e322ba61f705e0fb4eebff84d962f3a02d4be9a28134b1893ca9ea8	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S15-radial-oklab.svg	f076106a1347f2ea9c855d1b2dd212ff7d5f2612e4e246aa18eecfaf5679df81	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S16-linear-linear-rgb.svg	e2a47469b59c432ddf78f42ff6d70e7f6745154c255cb054bd91b3ea014cb73a	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S16-linear-oklab.svg	babdde84229cb94624bc169c86bc876ee974d7ad09b2eb3f19f97fc6b49d1457	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S16-radial-linear-rgb.svg	d185e2c9d54c545101ec5a147ba514095d32d4e6e09ea2d83ecede2b66057afc	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S16-radial-oklab.svg	88e6de7a582b366cb38a2c9d14204c9f0501a6268fa372c56579fe6b2ff9fa22	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S17-linear-linear-rgb.svg	57ca969e8a4f122788375fc44bcd8dab23fac8c23da424815bd208773ffa34ea	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S17-linear-oklab.svg	22bc4bd3e170073fc8f6e0b82541d75d9b200524a3e38f63268cc91e50e46ed9	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S17-radial-linear-rgb.svg	70d903043313fcaafbaaa7c8bfae071e2ab764713c02e2c7d47fa99936c02aac	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S17-radial-oklab.svg	85a3eae8015f08069222e618bdc4d8f4c4548f53ac325c9d02fd4aee2083735e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S18-linear-linear-rgb.svg	6c6ed68104fad409d35a4c6273b50178356aa2de7e30ea1376232fd7134086e2	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S18-linear-oklab.svg	b3f2ffb95e4ee95cd817cdeace8d5c378df26b2dd0ea33a87a838a7673a19627	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S18-radial-linear-rgb.svg	07f7c832af5cab042d70fbdab86d0ec7f179d566726a45c1e461b71f18bdfebb	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S18-radial-oklab.svg	d8973997cf41cfda47105cd3513afca21d3a1c7e016dd2854ac992358b07f7d1	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S19-linear-linear-rgb.svg	317a51693d6237eaf6ac7345e8d7c31f3d62ca102b16d97f342b51ad02a913e8	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S19-linear-oklab.svg	10c3bc56fe9ca8d84c590c47779e2dfb7df776b9fb9c8ac0b7508861faf0c348	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S19-radial-linear-rgb.svg	f53b6594174019d859e626938ff7751d797250926480ef41fa38bfe3ce00388e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S19-radial-oklab.svg	80e2b1c73d7bdca02f91bbb4daff0bbab6952df2126ab226b7052add290f718d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S20-linear-linear-rgb.svg	d9af590f0bd6d39a38191f86db3bbbd2c7e2eb48f0cc8f147e0b1a45f8e94e35	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S20-linear-oklab.svg	f458a6f32d57bb79db27b22fecca8180b0d927fcebf73ec28303f32ce4bd9606	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S20-radial-linear-rgb.svg	432605804f1bfa81f890c03dda0f1ef58d02b8856aa4b37b69987a7d7dd7ebf3	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S20-radial-oklab.svg	1c55343b2a502312c2aa8e8db9ccd0e44d3a0d074b6865006fc1c85011e64b10	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S21-linear-linear-rgb.svg	5fffd939bc25c72f1348adcafbcbe2b6da94e808679f407eaa2eb9c30e6c4245	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S21-linear-oklab.svg	94782359d25a4a87c37349fd536b2d56ec3f49cfa227d852a4483f4a748ae891	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S21-radial-linear-rgb.svg	3a6198a58c0650b377f264ed9337a8f54cb71fa134ceb8f35376bfd97fe4beec	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S21-radial-oklab.svg	3a517a510e3c3a53a5c70ff721b5676049cd4cf87bbcba2f16a56718f5614172	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S22-linear-linear-rgb.svg	a4d222ee1bc4fb1d6fb37c22cfb9a34a718e998fe543ddce99d91d29fa3a020c	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S22-linear-oklab.svg	3836c1e7788ba81fe42234e0ace1ee58a762a126b927073bdd7b61eb843b8641	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S22-radial-linear-rgb.svg	27d32d54a8564a9b1ca43052513abc8e7594a3ef47fccaf9a501e37ce6ba5ebd	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S22-radial-oklab.svg	fac67da0bf6c630ca72f964fd579d46b1723abbc07312a6df5dc88be6db921a5	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S23-linear-linear-rgb.svg	e2b8c7ae6cf534adc93a4e8ad0298089095812b2078345b3098b469e9f26e1bd	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S23-linear-oklab.svg	792c731fee3b6a1f26d11eb0117175f79523557af8cf14980a46f6e671d519d3	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S23-radial-linear-rgb.svg	e1b09e08810ad1bacc9df19aaeb9e820c4852968db1df6b7dccbdeaded2329b2	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S23-radial-oklab.svg	de5d17d00a8b0f984f7d9a2a5faf02a123da9ab73c980781b8b4b652567239aa	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S24-linear-linear-rgb.svg	6854622e6bcd730c656f117a8177bce70ebd104ca348ccb862f2fe9bc4a4fc8d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S24-linear-oklab.svg	df8d80bc44022d9acd17f8a231e3180e9503593e5be9bf75041f3ce3d42078c9	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S24-radial-linear-rgb.svg	5ee781cc43107675dc59b32d7b81110b24c19dd8e699e566f8be455b9eb8438a	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/direct/S24-radial-oklab.svg	98258fb689e0551841ede8d2820ed6bd0b0139d4c892bc314637f4c17c3ea221	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S01-linear-linear-rgb.svg	0ac25c4ff1f3a091ccd804e641ff3ce5a4e37dac2530b988bc6196b2370da96e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S01-linear-oklab.svg	eef7bd42846245fb204eeb9d6e2bfac10c1deb57180243bded8b1683714cae97	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S01-radial-linear-rgb.svg	8b5a2c92bbafbc3871fcf070f34f0d24e23fa99e546312b9a6fc190b5d004cfe	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S01-radial-oklab.svg	f065ec6e60f9509ef769b63609be6b3b6f64b60e55d35159d6ee875564db6220	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S02-linear-linear-rgb.svg	712e47c53e4ddfb85b17b11e0142f4290ee3913e8d3183110f2de22fbe43fa52	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S02-linear-oklab.svg	6e56b9e0ce5f76a52541096629b6c7d03177a05ffb16536307c0596a7c011d94	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S02-radial-linear-rgb.svg	707ab46f615247682011329053a13e5a3ff588283aec4505fbadb3396b390f79	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S02-radial-oklab.svg	29156af0a5f15567f62f11dd63f24e17208a551f845f43585dfb8258bcaa037e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S03-linear-linear-rgb.svg	6aec722a841350fd4982329414924c2a32cd5d4b4e4efac368bbc6d97fd39d87	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S03-linear-oklab.svg	43c00380b09e488d1627f81080560fb84681436f10879a8f501e9d69c89379a3	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S03-radial-linear-rgb.svg	20588f42d16ea201caf30bf607cb7e9479f78c19553046f82ac96a587273fd18	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S03-radial-oklab.svg	d455c6c9d17de945e3ee43dc29156352246a510015470b5bc545cdb6fa79ca37	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S04-linear-linear-rgb.svg	3793779df2d2bba055eac555513643843f1b8f0e736e93957302d18a9f89a384	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S04-linear-oklab.svg	7d4f1ca656a62d0c5643e54e44bfe8617f98cf7fca16912519e6c8d1ecfca6a6	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S04-radial-linear-rgb.svg	084095657faa6a71a3fde81a8387d8195183b79ab32e5d652323d2daabb6cc35	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S04-radial-oklab.svg	3740634d5fc525941ad00b659bbadf6d7abd79f7d4b5814e5704899755f57ce9	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S05-linear-linear-rgb.svg	ad771a7d1b3276c9c26ded25c2f50de61db5da9292a0b87a71b8a753dd0354c4	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S05-linear-oklab.svg	5ef1ea11756aa3fb5e63bfe507127e683c50a5dfe399929f4dec5de419b18810	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S05-radial-linear-rgb.svg	696b7c3a17289f6cfef4be23494bbef4f9fa4a66579d0cdfd5a916142c3891c6	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S05-radial-oklab.svg	369a5fce62838e9f80ed56768e4002aad22684e73050b6bf2bd9526c39e15b4f	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S06-linear-linear-rgb.svg	04a455f8b7f2e4148aac78310537d17ab1ad60c25113077703e3b17eda7cce40	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S06-linear-oklab.svg	f84e51801df7e2f07180e74799adce551ed5818b07095e02a87b2dcb50fa4e8d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S06-radial-linear-rgb.svg	6aeed636b40c191646fdb16c85d9079f7cd852654bef94fac6da03aaa594f7c0	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S06-radial-oklab.svg	8c264b28c15290466159255930211a8daea9f73f81beb3796205202aad9c6023	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S07-linear-linear-rgb.svg	1366c60367cfb9d60b08e1b8eb091f8a62b0542612d1333177e467f0de74e302	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S07-linear-oklab.svg	94aa684c0cc6fbd3471fa86ed7897c7635ecb0a43744db6b1ec0a03e2bd65e4f	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S07-radial-linear-rgb.svg	d1f793c4799010051e2c70433a862e3abb6520245096bfd28322f682b94687a2	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S07-radial-oklab.svg	8d39b670f16cee2ddb2f14e207e517237e90c4dda2be0bee0df5aa8303dc1e1e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S08-linear-linear-rgb.svg	a1ac774a503b611e760c45943de6351fd3548511179b58ac31484e7713f72bfd	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S08-linear-oklab.svg	d93b66b5a117bf40e4e2a172c811e0eda65de4c0ce6afbb0fe6768d3eb0225d1	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S08-radial-linear-rgb.svg	3896f2bebf4557a543e403c789bec314d71669a20a918f2996c0e34eb6b39269	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S08-radial-oklab.svg	15678b83ee3c9c27cf8613c7661de11be609d9701471394b00a9819df305cfaa	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S09-linear-linear-rgb.svg	c566f71deafa6d1a167e4db107c55ac4a0ab275950e4dc35d17be478bb664602	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S09-linear-oklab.svg	e82a956d85fe484bcb0b9ff14f2e97cd5d33f5f9a901f6d52220eb9b6b17b204	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S09-radial-linear-rgb.svg	6136496e7fa3f84b4e64d692175de4a38cecf97287d5c982aba365598ed72fc4	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S09-radial-oklab.svg	b359ab50d43b4c9a3c40e4018b6d8c63e66046f70b52b10a1b998d9157179eeb	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S10-linear-linear-rgb.svg	6b1b91778aa74170720723dcf7ab7bc4534bd24279b53c7da3d855180bbfc526	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S10-linear-oklab.svg	49bba0f88433a79e4e97c24c1718fbd4d981d9755e0f9ab43cba05a895a4c979	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S10-radial-linear-rgb.svg	6390bdbf5e5ee256c83b80aa71ca05b3cf62438214c279612bcf63c0159d219f	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S10-radial-oklab.svg	882bb38e9b752b2f04fbc0a9fc790fe66784d5dd1f732c0f3997e1a253317276	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S11-linear-linear-rgb.svg	0320fdec53ea02a16e1bab7b380fab622e574c6feaf4ad1d3c0d2aad2801b55d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S11-linear-oklab.svg	c36c62e6a754accb822b5920542e4cdc07cdb19993cdd968b573c7894198411e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S11-radial-linear-rgb.svg	d3db1214f144f444531647cdee99a19031121851c1269b14d97a2c75757af2a6	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S11-radial-oklab.svg	06920f962187219e745c8837978172354abaaa5cf433cb39b66ff6f6e2d9fcad	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S12-linear-linear-rgb.svg	6a956f9561e4a98923333bdfef0bb346d1a0143307d4b36c3a93f71f41ffabf7	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S12-linear-oklab.svg	8991e3eee8c452a2a20e1abc6e5a746244c09bebb898ae81e5a186b211431e36	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S12-radial-linear-rgb.svg	6147dc94e88ed66e034b009b1a6a31160d5e92d946cae4645c03c3d9400fbbf4	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S12-radial-oklab.svg	941087fd2ebff6f5fe820dfaa3ecc0cd0302ba66e8126cfc0e3083af1afed9b5	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S13-linear-linear-rgb.svg	221684168a4e3fab998e9dd35a45f18475557900992f09023d4068286536e21a	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S13-linear-oklab.svg	d056a585537c5518d1068b75bf528a63814f7f9cb17db7ac9c47d9804c9a3b45	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S13-radial-linear-rgb.svg	d43814928b7269d3c3294b59376ed9d6bebcb17bfad2115c093cca89ea2d68c9	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S13-radial-oklab.svg	ad45ee349ec49df520fbe907966683c173b1d40f80193186ae0a0272926f5f53	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S14-linear-linear-rgb.svg	96691bb095f77eaaa786e1d3ead4404791536d8c79cd59cbbc57819d91fe0b63	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S14-linear-oklab.svg	d24163d425b5c90ee9d76338e5d7a0b7b9d1c277699dfa916ff5c0bf3210394d	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S14-radial-linear-rgb.svg	69a5ea7f60e1a05675d7a09b626517078859aa962e84e8697e9f55c7cd776b16	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S14-radial-oklab.svg	35d0adb30ca8d7c9cd6c6e2e7201a8afe4d978c29fa3dc71ac21ff691e8bd95c	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S15-linear-linear-rgb.svg	3d372c6d6039b89d277117736d04e57b7d69d86824b405b3b75b1590b312c9ad	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S15-linear-oklab.svg	af50a6336f29632de43b7978c8fbc0e9db4636097d0b37cb5c9a9eac5b81ed53	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S15-radial-linear-rgb.svg	2787fe042e322ba61f705e0fb4eebff84d962f3a02d4be9a28134b1893ca9ea8	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S15-radial-oklab.svg	f076106a1347f2ea9c855d1b2dd212ff7d5f2612e4e246aa18eecfaf5679df81	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S16-linear-linear-rgb.svg	e2a47469b59c432ddf78f42ff6d70e7f6745154c255cb054bd91b3ea014cb73a	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S16-linear-oklab.svg	babdde84229cb94624bc169c86bc876ee974d7ad09b2eb3f19f97fc6b49d1457	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S16-radial-linear-rgb.svg	d185e2c9d54c545101ec5a147ba514095d32d4e6e09ea2d83ecede2b66057afc	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S16-radial-oklab.svg	88e6de7a582b366cb38a2c9d14204c9f0501a6268fa372c56579fe6b2ff9fa22	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S17-linear-linear-rgb.svg	57ca969e8a4f122788375fc44bcd8dab23fac8c23da424815bd208773ffa34ea	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S17-linear-oklab.svg	22bc4bd3e170073fc8f6e0b82541d75d9b200524a3e38f63268cc91e50e46ed9	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S17-radial-linear-rgb.svg	70d903043313fcaafbaaa7c8bfae071e2ab764713c02e2c7d47fa99936c02aac	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S17-radial-oklab.svg	85a3eae8015f08069222e618bdc4d8f4c4548f53ac325c9d02fd4aee2083735e	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S18-linear-linear-rgb.svg	6c6ed68104fad409d35a4c6273b50178356aa2de7e30ea1376232fd7134086e2	authorized-content	processual-only
/tmp/p1268/oracle_v3/binaries/inverse/S18-linear-oklab.svg	b3f2ffb95e4ee95cd817cdeace8d5c378df26b2dd0ea33a87a838a7673a19627	authorized-content	processual-only
